popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
0,0.204,0.164,4,-17.694,1,0.889,0.858,0.0493,0.103,0.1,154.294,737453,4,classique
3,0.2,0.319,3,-15.207,1,0.987,0.482,0.0453,0.213,0.133,80.346,209587,3,classique
0,0.46,0.387,5,-12.535,1,0.943,0.532,0.0522,0.319,0.732,72.678,190707,4,classique
0,0.367,0.32,2,-15.866,0,0.891,0.724,0.0351,0.133,0.363,78.528,174973,3,classique
0,0.224,0.161,8,-18.556,1,0.985,0.0392,0.0406,0.0868,0.141,60.975,349667,4,classique
0,0.133,0.0322,5,-22.982,1,0.991,0.000165,0.0472,0.122,0.038,81.317,259667,4,classique
36,0.353,0.162,5,-18.429,0,0.975,0.0423,0.0434,0.114,0.202,82.492,227973,4,classique
4,0.341,0.115,10,-19.527,1,0.953,0.906,0.0389,0.0945,0.245,119.91,434000,4,classique
0,0.372,0.0955,4,-24.139,1,0.985,0.885,0.0394,0.267,0.215,94.013,329427,4,classique
3,0.082,0.00185,0,-41.866,1,0.95,0.047,0.0441,0.106,0.0596,169.892,142000,4,classique
3,0.32,0.00716,2,-29.265,0,0.97,0.0,0.0389,0.0729,0.0387,71.093,155000,4,classique
0,0.345,0.0778,2,-23.825,1,0.967,0.512,0.0415,0.106,0.278,105.929,480250,4,classique
0,0.124,0.0824,5,-21.61,1,0.929,0.561,0.0408,0.11,0.0388,86.72,632800,4,classique
0,0.154,0.0572,7,-18.309,1,0.786,0.917,0.035,0.121,0.0532,140.677,744747,4,classique
1,0.45,0.133,9,-19.761,1,0.99,3.01e-05,0.0481,0.0685,0.42,101.698,178000,5,classique
0,0.272,0.0411,9,-27.887,0,0.989,0.45,0.0478,0.105,0.159,96.521,717427,4,classique
36,0.328,0.0083,10,-30.428,1,0.988,0.93,0.0389,0.0818,0.0374,64.436,391507,3,classique
0,0.203,0.247,10,-17.494,1,0.945,0.000183,0.0392,0.133,0.108,91.796,286773,4,classique
10,0.318,0.0719,2,-21.955,0,0.93,0.586,0.0471,0.0695,0.106,128.802,926000,4,classique
11,0.211,0.0581,7,-25.427,0,0.959,0.311,0.0461,0.176,0.0395,93.862,856000,4,classique
7,0.385,0.0753,2,-20.266,0,0.913,0.772,0.0444,0.114,0.171,98.533,512000,4,classique
28,0.293,0.0263,0,-22.433,0,0.974,0.61,0.0363,0.0918,0.109,83.528,581840,4,classique
15,0.403,0.121,3,-21.339,1,0.966,0.753,0.0481,0.104,0.214,91.917,859667,4,classique
17,0.246,0.0239,3,-23.489,1,0.978,0.355,0.0371,0.0641,0.0558,95.426,626840,4,classique
42,0.144,0.00614,6,-33.669,1,0.995,0.867,0.0392,0.0795,0.0705,60.666,379507,4,classique
5,0.27,0.0288,0,-24.693,0,0.993,0.908,0.0456,0.0658,0.0657,89.192,665000,4,classique
5,0.376,0.0215,1,-29.045,1,0.99,0.918,0.0421,0.0975,0.0991,110.751,1160147,4,classique
8,0.317,0.018,1,-24.589,1,0.992,0.939,0.0437,0.0953,0.129,73.282,481293,3,classique
1,0.436,0.0127,5,-30.175,0,0.996,0.881,0.0473,0.0697,0.279,170.201,124360,4,classique
0,0.131,0.0216,6,-26.751,0,0.83,0.675,0.0464,0.134,0.053,75.48,904960,1,classique
