popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
41,0.613,0.989,10,-3.881,0,0.107,1.59e-05,0.318,0.334,0.579,160.207,160187,4,electro
17,0.534,0.96,9,-3.725,0,0.0181,8.69e-06,0.0823,0.0658,0.295,160.015,238508,4,electro
30,0.483,0.93,9,-3.081,0,0.0641,0.000643,0.103,0.373,0.179,160.022,208210,4,electro
36,0.642,0.994,9,-0.409,1,0.0531,0.000999,0.0456,0.294,0.068,102.497,229171,4,electro
41,0.59,0.987,2,2.384,1,0.0141,0.000221,0.459,0.297,0.106,105.027,213524,4,electro
10,0.426,0.986,9,-1.259,0,0.0729,0.0,0.399,0.473,0.263,155.036,202847,4,electro
17,0.643,0.985,1,-1.68,1,0.0333,0.000831,0.225,0.175,0.378,160.028,186023,4,electro
26,0.707,0.9,9,-3.451,1,0.00809,0.588,0.163,0.159,0.138,104.998,197286,4,electro
19,0.748,0.947,7,1.145,1,0.044,0.0119,0.289,0.0955,0.46,95.237,166737,4,electro
17,0.659,0.969,4,0.824,0,0.00353,0.000636,0.202,0.134,0.327,104.993,213714,4,electro
9,0.8,0.943,9,1.59,1,0.00835,0.00661,0.17,0.143,0.626,115.026,221739,4,electro
20,0.601,0.981,0,-1.542,1,0.00537,0.00518,0.0809,0.331,0.509,99.966,218400,4,electro
31,0.581,0.992,6,-3.183,0,0.004,9.06e-05,0.176,0.0552,0.519,160.014,162000,4,electro
0,0.602,0.961,1,-1.138,1,0.000226,0.000449,0.0422,0.0989,0.331,104.944,188601,4,electro
20,0.501,0.987,0,-2.24,1,0.0224,3.38e-06,0.335,0.898,0.29,149.922,153454,4,electro
15,0.549,0.998,1,-0.667,1,0.00596,0.000107,0.194,0.36,0.0829,99.992,235500,4,electro
24,0.655,0.998,1,1.193,1,0.0407,0.00774,0.389,0.439,0.219,158.115,131392,4,electro
12,0.674,0.996,7,0.733,1,0.0429,0.628,0.16,0.0677,0.209,155.172,146899,4,electro
19,0.59,0.928,1,-3.554,1,0.00856,0.000112,0.192,0.228,0.265,160.051,182629,4,electro
