popularity,danceability,energy,key,loudness,mode,acousticness,instrumentalness,speechiness,liveness,valence,tempo,duration_ms,time_signature,genre
37,0.511,0.943,7,-5.34,1,0.000502,0.0,0.0986,0.0821,0.496,116.018,207410,4,rock
61,0.24,0.615,2,-14.117,1,0.171,0.0125,0.0677,0.0801,0.768,166.657,334000,4,rock
62,0.686,0.609,10,-11.469,0,0.258,0.00015,0.0444,0.113,0.719,127.736,320528,4,rock
34,0.447,0.653,0,-6.239,1,0.00379,0.000377,0.0308,0.0691,0.581,156.041,353071,4,rock
58,0.485,0.731,11,-8.789,0,0.00109,0.00108,0.0925,0.162,0.831,117.022,235520,4,rock
61,0.481,0.747,4,-6.937,1,0.00698,0.0,0.0364,0.0646,0.732,127.597,200800,4,rock
31,0.566,0.817,9,-5.729,1,0.00168,1.46e-06,0.0402,0.39,0.601,90.002,274833,4,rock
60,0.537,0.645,9,-12.362,1,0.00214,3.21e-05,0.0308,0.0911,0.848,133.745,254467,4,rock
66,0.623,0.876,11,-7.788,1,0.0189,0.0134,0.066,0.0728,0.515,124.431,217347,4,rock
33,0.422,0.842,3,-6.144,1,2.38e-05,0.000919,0.0502,0.0813,0.4,149.977,201292,4,rock
